user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
paulodetarso24,Paulo De Tarso,396645791462588418,2013-11-02 14:31:40,/paulodetarso24/status/396645791462588418,0,1,0,"@Five_Guys Hi guys, I just saw that you are opening in Islington. Great stuff, right near me. Paulo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> Hi guys, I just saw that you are opening in Islington. Great stuff, right near me. Paulo</p>"
KateDoty,Kate Doty,396459791154810880,2013-11-02 02:12:34,/KateDoty/status/396459791154810880,0,0,0,@Five_Guys food coma and watching NBA ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> food coma and watching NBA <img alt=""😬"" aria-label=""Emoji: Grimacing face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62c.png"" title=""Grimacing face""/><img alt=""❤️"" aria-label=""Emoji: Heavy red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Heavy red heart""/></p>"
tim_ashmore,Tim Ashmore,396446842193330176,2013-11-02 01:21:07,/tim_ashmore/status/396446842193330176,0,0,0,@five_guys I made this tonight to tease a friend with. I have to delete it because it's too tempting!pic.twitter.com/vbIWs5Fh0B,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>five_guys</b></a> I made this tonight to tease a friend with. I have to delete it because it's too tempting!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/vbIWs5Fh0B"">pic.twitter.com/vbIWs5Fh0B</a></p>"
MikeAmrock,Mike Amrock,396445840006717440,2013-11-02 01:17:08,/MikeAmrock/status/396445840006717440,0,0,0,@Five_Guys ...the worst #FiveGuys I've ever had..by a mile.  I'll chalk it up to being a new store. They get 1 mulligan.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> ...the worst <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FiveGuys?src=hash""><s>#</s><b>FiveGuys</b></a> I've ever had..by a mile.  I'll chalk it up to being a new store. They get 1 mulligan.</p>"
MikeAmrock,Mike Amrock,396445305623052288,2013-11-02 01:15:01,/MikeAmrock/status/396445305623052288,0,1,0,"@Five_Guys The new store in WALTHAM, MA. gotta say I'm disappointed! Burger was decent, fries were cold & so salty, nearly indelible....","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> The new store in WALTHAM, MA. gotta say I'm disappointed! Burger was decent, fries were cold &amp; so salty, nearly indelible....</p>"
snowydiva,Alicia speranza,396426981325406208,2013-11-02 00:02:12,/snowydiva/status/396426981325406208,0,1,0,@Five_Guys your  amazing,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> your  amazing</p>"
cmbarry,"Chris Barry, PA-C",396405803739283457,2013-11-01 22:38:03,/cmbarry/status/396405803739283457,0,0,0,"@Five_Guys Nobody will answer the phone at your North Hills store in Raleigh, NC. Guess I'll take my carry-out business elsewhere.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> Nobody will answer the phone at your North Hills store in Raleigh, NC. Guess I'll take my carry-out business elsewhere.</p>"
drcru,Anton,396376360358117377,2013-11-01 20:41:03,/drcru/status/396376360358117377,0,0,0,@Five_Guys thanks for the reply. I've filled out the form.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> thanks for the reply. I've filled out the form.</p>"
careyRburg,Carey Brandenburg,396368282271248384,2013-11-01 20:08:57,/careyRburg/status/396368282271248384,5,4,1,@Five_Guys @emilythousand this is all that's left. It was amazing!pic.twitter.com/ECtPinNNVC,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""12853722"" dir=""ltr"" href=""/emilythousand""><s>@</s><b>emilythousand</b></a> this is all that's left. It was amazing!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/ECtPinNNVC"">pic.twitter.com/ECtPinNNVC</a></p>"
Social_Medina,Amanda Medina,396335452929536000,2013-11-01 17:58:30,/Social_Medina/status/396335452929536000,0,1,0,@Five_Guys for lunch! Thats one way to make my belly happy on a Friday! #TGIF,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> for lunch! Thats one way to make my belly happy on a Friday! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TGIF?src=hash""><s>#</s><b>TGIF</b></a></p>"
Syesmic,Tom Sye,396071278613778432,2013-11-01 00:28:46,/Syesmic/status/396071278613778432,2,0,3,@Five_Guys happing right now! #Burgers&Dogspic.twitter.com/S0KMSqd84H,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> happing right now! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Burgers?src=hash""><s>#</s><b>Burgers</b></a>&amp;Dogs<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/S0KMSqd84H"">pic.twitter.com/S0KMSqd84H</a></p>"
AirplaneExpert,Lucas The Cool Guy,396031345061031936,2013-10-31 21:50:05,/AirplaneExpert/status/396031345061031936,0,0,0,@Five_Guys Probably both!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> Probably both!</p>"
BenLSherry,Benjamin Sherry,817495065891373056,2017-01-06 22:16:26,/BenLSherry/status/817495065891373056,0,1,0,@Five_Guys what do you recommend for toppings on a burger today? Single or double?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> what do you recommend for toppings on a burger today? Single or double?</p>"
Ben_Stanfield,Ben Stanfield,817492170634592258,2017-01-06 22:04:56,/Ben_Stanfield/status/817492170634592258,0,0,0,@Five_Guys has never wronged me.https://twitter.com/ryanlmccollough/status/817488890835636224 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> has never wronged me.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ryanlmccollough/status/817488890835636224"" dir=""ltr"" href=""https://t.co/j4a3QHItB0"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ryanlmccollough/status/817488890835636224""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ryanlmccolloug</span><span class=""invisible"">h/status/817488890835636224</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
Andre11718,Andre,817482738613780480,2017-01-06 21:27:27,/Andre11718/status/817482738613780480,0,1,0,@Five_Guys thank you for these fries bless,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> thank you for these fries bless</p>"
jbh2311,Jacob Henslee,817454215060717570,2017-01-06 19:34:07,/jbh2311/status/817454215060717570,0,0,0,@Five_Guys hotdogs though >>,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> hotdogs though &gt;&gt;</p>"
danj2k,Dan Jackson,817453442557952000,2017-01-06 19:31:02,/danj2k/status/817453442557952000,0,1,0,"it was good! didn't realise you cut the dog in half, I figured it'd be unwieldy with more toppings but could've fit more in there","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">it was good! didn't realise you cut the dog in half, I figured it'd be unwieldy with more toppings but could've fit more in there</p>"
partnme,partnme,817449751608168448,2017-01-06 19:16:22,/partnme/status/817449751608168448,0,0,0,Oh great I am a huge fan of your food can't wait to see milkshakes on the menu here in Florida,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oh great I am a huge fan of your food can't wait to see milkshakes on the menu here in Florida</p>"
BrittonRupp,Britton Rupp,817382046494498818,2017-01-06 14:47:20,/BrittonRupp/status/817382046494498818,0,1,0,I completed this form last night. Thank you for your follow up. My phone number is in the form if you would like to speak to me,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I completed this form last night. Thank you for your follow up. My phone number is in the form if you would like to speak to me</p>"
euroed1,Ed,817352994509438978,2017-01-06 12:51:54,/euroed1/status/817352994509438978,0,0,0,"@Five_Guys more staff at Wimbledon pls! Only 4 of them now for till+fries+burgers, all working very hard!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> more staff at Wimbledon pls! Only 4 of them now for till+fries+burgers, all working very hard!</p>"
DonEscobar593, 🇸🇻,817142604261392385,2017-01-05 22:55:53,/DonEscobar593/status/817142604261392385,0,0,0,@Five_Guys > @Wendys,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> &gt; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""59553554"" dir=""ltr"" href=""/Wendys""><s>@</s><b>Wendys</b></a></p>"
Imsouthern,K. McIntire,817105224187920386,2017-01-05 20:27:21,/Imsouthern/status/817105224187920386,0,1,0,You have my permission to share the photo of my son.  He says that they are the BEST fries!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You have my permission to share the photo of my son.  He says that they are the BEST fries!</p>"
AbrahamMertine,Abraham Mertime,817090853193863169,2017-01-05 19:30:14,/AbrahamMertine/status/817090853193863169,0,0,0,@Five_Guys wow your UK pricing is ridiculous! US much cheaper (and quicker) #ripoff,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> wow your UK pricing is ridiculous! US much cheaper (and quicker) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ripoff?src=hash""><s>#</s><b>ripoff</b></a></p>"
IndyMacGuy,Thomas,817088847452536832,2017-01-05 19:22:16,/IndyMacGuy/status/817088847452536832,0,1,0,Thanks for the response. The store actually fixed this. They forgot extra scoop and a misunderstanding at the counter,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks for the response. The store actually fixed this. They forgot extra scoop and a misunderstanding at the counter</p>"
gumballz,Felicia Siller,817082778231652354,2017-01-05 18:58:09,/gumballz/status/817082778231652354,0,1,0,"Sent, thank you!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sent, thank you!</p>"
Patchco,Debbie Butler,817078171874885633,2017-01-05 18:39:51,/Patchco/status/817078171874885633,0,1,0,Sure you can share the photo.  BTW  I LOVE your food!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sure you can share the photo.  BTW  I LOVE your food!!</p>"
JordonTyler_,JTR,817071936694079488,2017-01-05 18:15:04,/JordonTyler_/status/817071936694079488,0,1,0,not at all! Thank you guys for the best burgers and fries,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">not at all! Thank you guys for the best burgers and fries</p>"
KevinAdlerMe,Kevin Adler,817057239643066368,2017-01-05 17:16:40,/KevinAdlerMe/status/817057239643066368,0,1,0,@Five_Guys why no veggie burgers? Your current options lack for plant eaters. :-) – at Five Guys,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> why no veggie burgers? Your current options lack for plant eaters. :-)<span class=""tweet-poi-geo-text""> – at <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9db193c082002"" href=""/search?q=place%3A07d9db193c082002"">Five Guys</a></span></p>"
boi2333,.,817055472163450880,2017-01-05 17:09:39,/boi2333/status/817055472163450880,0,1,0,@Five_Guys I've craved y'all so much but y'all far,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> I've craved y'all so much <img alt=""😩"" aria-label=""Emoji: Weary face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f629.png"" title=""Weary face""/><img alt=""😩"" aria-label=""Emoji: Weary face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f629.png"" title=""Weary face""/><img alt=""😔"" aria-label=""Emoji: Pensive face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f614.png"" title=""Pensive face""/>but y'all far</p>"
Galileo908,Steve Jortles @ Wintercon,816866374219952128,2017-01-05 04:38:14,/Galileo908/status/816866374219952128,0,0,0,@Five_Guyspic.twitter.com/bEoCC14s8F,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bEoCC14s8F"">pic.twitter.com/bEoCC14s8F</a></p>"
intiensity,ThatGuy,816864035853529089,2017-01-05 04:28:57,/intiensity/status/816864035853529089,0,1,0,@Five_Guys u guys coming to rt. 50 in falls church VA? What's the ETA?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> u guys coming to rt. 50 in falls church VA? What's the ETA?</p>"
ERIKAfrmAmerica,Erika frm America,816846442543349760,2017-01-05 03:19:02,/ERIKAfrmAmerica/status/816846442543349760,1,0,0,"@Five_Guys Navy Yard DC, so disappointed to find this location closed.  Plz! Plz! When is renovation expected to complete???","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> Navy Yard DC, so disappointed to find this location closed. <img alt=""😢"" aria-label=""Emoji: Crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Crying face""/> Plz! Plz! When is renovation expected to complete???</p>"
DoomsdayChrist,Staring Into The Abyss,816791493016948738,2017-01-04 23:40:41,/DoomsdayChrist/status/816791493016948738,2,1,1,"@Five_Guys I'm just wondering if your store in or near Moss, Tennessee always makes it a point to hire such racist people?pic.twitter.com/5XZo2HQkNU","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> I'm just wondering if your store in or near Moss, Tennessee always makes it a point to hire such racist people?<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5XZo2HQkNU"">pic.twitter.com/5XZo2HQkNU</a></p>"
gumballz,Felicia Siller,816772068280770560,2017-01-04 22:23:30,/gumballz/status/816772068280770560,0,1,1,"@Five_Guys Are the employees trained to be rude @Bayside Miami loc. or is that just their sparkling personality?  Filthy & rude, bye 5Guyspic.twitter.com/9scQW9fz2g","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> Are the employees trained to be rude <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""817999176059367424"" dir=""ltr"" href=""/bayside""><s>@</s><b>Bayside</b></a> Miami loc. or is that just their sparkling personality? <img alt=""😡"" aria-label=""Emoji: Pouting face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f621.png"" title=""Pouting face""/> Filthy &amp; rude, bye 5Guys<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9scQW9fz2g"">pic.twitter.com/9scQW9fz2g</a></p>"
Patchco,Debbie Butler,816769847061164032,2017-01-04 22:14:41,/Patchco/status/816769847061164032,0,1,0,@Five_Guys #fiveguysfanaticpic.twitter.com/V12Po6cQcB,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fiveguysfanatic?src=hash""><s>#</s><b>fiveguysfanatic</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/V12Po6cQcB"">pic.twitter.com/V12Po6cQcB</a></p>"
Imsouthern,K. McIntire,816763215908585476,2017-01-04 21:48:20,/Imsouthern/status/816763215908585476,0,1,0,"@Five_Guys My son begged me to visit for some ""Awesome fries!"". I just had to see this smile on his face!  Hello from Bartlett, TN!!pic.twitter.com/eeBH3isHiP","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""519739516"" dir=""ltr"" href=""/Five_Guys""><s>@</s><b>Five_Guys</b></a> My son begged me to visit for some ""Awesome fries!"". I just had to see this smile on his face!  Hello from Bartlett, TN!!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/eeBH3isHiP"">pic.twitter.com/eeBH3isHiP</a></p>"
